12,3,564,16,72,31,1,-1,-1,-1
12,4,844,16,98,31,1,-1,-1,-1
12,5,931,29,99,56,1,-1,-1,-1
12,6,200,101,100,69,1,-1,-1,-1
12,7,579,191,168,79,1,-1,-1,-1
12,8,604,526,218,193,1,-1,-1,-1
12,9,949,259,156,138,1,-1,-1,-1
12,11,1204,79,105,79,1,-1,-1,-1
12,12,1084,9,57,16,1,-1,-1,-1
12,13,773,647,224,145,1,-1,-1,-1
12,43,920,98,16,57,1,-1,-1,-1
12,44,1186,154,24,65,1,-1,-1,-1
12,46,60,270,120,97,1,-1,-1,-1
12,47,1172,28,92,54,1,-1,-1,-1
12,51,1014,113,121,104,1,-1,-1,-1
13,2,495,31,112,59,1,-1,-1,-1
13,3,564,16,72,31,1,-1,-1,-1
13,4,844,16,98,31,1,-1,-1,-1
13,5,931,29,99,56,1,-1,-1,-1
13,6,191,96,99,67,1,-1,-1,-1
13,7,560,190,168,78,1,-1,-1,-1
13,8,575,546,221,198,1,-1,-1,-1
13,9,931,274,161,144,1,-1,-1,-1
13,11,1195,85,108,79,1,-1,-1,-1
13,12,1084,9,57,16,1,-1,-1,-1
13,13,815,631,215,176,1,-1,-1,-1
13,43,920,98,16,57,1,-1,-1,-1
13,44,1185,154,24,65,1,-1,-1,-1
13,46,60,270,120,97,1,-1,-1,-1
13,47,1170,30,92,58,1,-1,-1,-1
13,51,1006,118,123,108,1,-1,-1,-1
14,2,495,31,112,59,1,-1,-1,-1
14,3,564,16,72,31,1,-1,-1,-1
14,4,844,16,98,31,1,-1,-1,-1
14,5,931,29,99,56,1,-1,-1,-1
14,6,184,94,99,69,1,-1,-1,-1
14,7,543,190,168,79,1,-1,-1,-1
14,8,545,568,228,200,1,-1,-1,-1
14,9,912,286,166,147,1,-1,-1,-1
14,11,1185,92,111,83,1,-1,-1,-1
14,12,1084,9,57,16,1,-1,-1,-1
14,13,854,601,207,178,1,-1,-1,-1
14,43,920,98,16,57,1,-1,-1,-1
14,44,1185,154,24,65,1,-1,-1,-1
14,46,60,270,120,97,1,-1,-1,-1
14,47,1164,32,91,63,1,-1,-1,-1
14,51,999,122,124,109,1,-1,-1,-1
15,2,495,31,112,59,1,-1,-1,-1
15,3,564,16,72,31,1,-1,-1,-1
15,4,844,16,98,31,1,-1,-1,-1
15,5,931,29,99,56,1,-1,-1,-1
15,6,175,89,96,67,1,-1,-1,-1
15,7,527,190,166,79,1,-1,-1,-1
15,8,514,589,232,205,1,-1,-1,-1
15,9,894,299,171,148,1,-1,-1,-1
15,11,1176,99,112,85,1,-1,-1,-1
15,12,1084,9,57,16,1,-1,-1,-1
15,13,891,570,196,174,1,-1,-1,-1
15,43,920,98,16,57,1,-1,-1,-1
15,44,1187,155,26,64,1,-1,-1,-1
15,46,60,270,120,97,1,-1,-1,-1
15,47,1160,33,91,66,1,-1,-1,-1
15,51,991,127,125,111,1,-1,-1,-1
16,2,495,31,112,59,1,-1,-1,-1
16,3,564,16,72,31,1,-1,-1,-1
16,4,844,16,98,31,1,-1,-1,-1
16,5,931,29,99,56,1,-1,-1,-1
16,6,168,86,96,66,1,-1,-1,-1
16,7,511,189,166,78,1,-1,-1,-1
16,8,483,610,238,208,1,-1,-1,-1
16,9,875,313,173,151,1,-1,-1,-1
16,11,1167,105,116,87,1,-1,-1,-1
16,12,1084,9,59,16,1,-1,-1,-1
16,13,925,535,187,162,1,-1,-1,-1
16,43,920,98,16,57,1,-1,-1,-1
16,44,1187,155,26,64,1,-1,-1,-1
16,46,60,270,120,97,1,-1,-1,-1
16,47,1153,34,95,67,1,-1,-1,-1
16,51,983,131,128,111,1,-1,-1,-1
17,2,495,31,112,59,1,-1,-1,-1
17,3,564,16,72,31,1,-1,-1,-1
17,4,844,16,98,31,1,-1,-1,-1
17,5,931,29,99,56,1,-1,-1,-1
17,6,160,82,95,66,1,-1,-1,-1
17,7,496,186,164,79,1,-1,-1,-1
17,8,449,623,240,193,1,-1,-1,-1
17,9,854,328,179,154,1,-1,-1,-1
17,11,1152,112,112,90,1,-1,-1,-1
17,12,1084,9,59,16,1,-1,-1,-1
17,13,959,506,179,156,1,-1,-1,-1
17,43,920,98,16,57,1,-1,-1,-1
17,44,1187,155,26,64,1,-1,-1,-1
17,46,61,270,120,97,1,-1,-1,-1
17,47,1150,38,94,70,1,-1,-1,-1
17,51,976,135,131,112,1,-1,-1,-1
18,2,495,31,112,59,1,-1,-1,-1
18,3,564,16,72,31,1,-1,-1,-1
18,4,844,16,98,31,1,-1,-1,-1
18,5,931,29,99,56,1,-1,-1,-1
18,6,154,78,92,64,1,-1,-1,-1
18,7,480,184,163,79,1,-1,-1,-1
18,8,416,634,243,172,1,-1,-1,-1
18,9,834,342,183,157,1,-1,-1,-1
18,11,1145,120,118,90,1,-1,-1,-1
18,12,1084,9,59,16,1,-1,-1,-1
18,13,990,478,171,149,1,-1,-1,-1
18,43,920,98,16,57,1,-1,-1,-1
18,44,1187,155,26,64,1,-1,-1,-1
18,46,61,270,120,97,1,-1,-1,-1
18,47,1144,40,96,68,1,-1,-1,-1
18,51,968,139,129,113,1,-1,-1,-1
19,2,495,31,112,59,1,-1,-1,-1
19,3,564,16,72,31,1,-1,-1,-1
19,4,844,16,98,31,1,-1,-1,-1
19,5,931,29,99,56,1,-1,-1,-1
19,6,146,76,92,59,1,-1,-1,-1
19,7,466,183,160,81,1,-1,-1,-1
19,8,381,643,251,151,1,-1,-1,-1
19,9,813,357,187,163,1,-1,-1,-1
19,11,1136,126,124,93,1,-1,-1,-1
19,12,1084,9,59,16,1,-1,-1,-1
19,13,1020,448,164,140,1,-1,-1,-1
19,43,920,98,16,57,1,-1,-1,-1
19,44,1187,155,26,64,1,-1,-1,-1
19,46,61,270,120,97,1,-1,-1,-1
19,47,1140,43,96,72,1,-1,-1,-1
19,51,960,144,129,114,1,-1,-1,-1
20,2,495,31,112,59,1,-1,-1,-1
20,3,564,16,72,31,1,-1,-1,-1
20,4,844,16,98,31,1,-1,-1,-1
20,5,931,29,99,56,1,-1,-1,-1
20,6,139,72,89,64,1,-1,-1,-1
20,7,452,182,160,79,1,-1,-1,-1
20,8,350,654,244,130,1,-1,-1,-1
20,9,791,371,192,166,1,-1,-1,-1
20,11,1125,134,127,94,1,-1,-1,-1
20,12,1084,9,59,16,1,-1,-1,-1
20,13,1048,422,159,138,1,-1,-1,-1
20,43,920,98,16,57,1,-1,-1,-1
20,44,1187,155,26,64,1,-1,-1,-1
20,46,61,270,120,97,1,-1,-1,-1
20,47,1135,46,96,70,1,-1,-1,-1
20,51,950,150,132,115,1,-1,-1,-1
21,2,495,31,112,59,1,-1,-1,-1
21,3,564,16,72,31,1,-1,-1,-1
21,4,844,16,98,31,1,-1,-1,-1
21,5,931,29,99,56,1,-1,-1,-1
21,6,132,68,89,60,1,-1,-1,-1
21,7,439,180,158,79,1,-1,-1,-1
21,8,328,665,226,109,1,-1,-1,-1
21,9,768,388,199,172,1,-1,-1,-1
21,11,1112,142,129,96,1,-1,-1,-1
21,12,1084,9,59,16,1,-1,-1,-1
21,13,1073,400,151,130,1,-1,-1,-1
21,43,920,98,16,57,1,-1,-1,-1
21,44,1187,155,26,64,1,-1,-1,-1
21,46,61,270,120,97,1,-1,-1,-1
21,47,1129,48,99,70,1,-1,-1,-1
21,48,1227,13,72,24,1,-1,-1,-1
21,51,942,154,135,119,1,-1,-1,-1
22,2,495,31,112,59,1,-1,-1,-1
22,3,564,16,72,31,1,-1,-1,-1
22,4,844,16,98,31,1,-1,-1,-1
22,5,931,29,99,56,1,-1,-1,-1
22,6,125,65,88,58,1,-1,-1,-1
22,7,426,176,156,79,1,-1,-1,-1
22,8,306,676,204,86,1,-1,-1,-1
22,9,744,404,204,176,1,-1,-1,-1
22,11,1102,150,132,101,1,-1,-1,-1
22,12,1084,9,59,16,1,-1,-1,-1
22,13,1097,374,144,126,1,-1,-1,-1
22,43,920,98,16,57,1,-1,-1,-1
22,44,1187,155,26,64,1,-1,-1,-1
22,46,61,270,120,97,1,-1,-1,-1
22,47,1124,52,100,73,1,-1,-1,-1
22,48,1223,13,74,25,1,-1,-1,-1
22,51,934,158,136,120,1,-1,-1,-1
23,2,495,31,112,59,1,-1,-1,-1
23,3,564,16,72,31,1,-1,-1,-1
23,4,844,16,98,31,1,-1,-1,-1
23,5,931,29,99,56,1,-1,-1,-1
23,6,118,61,84,58,1,-1,-1,-1
23,7,412,174,152,81,1,-1,-1,-1
23,8,282,687,184,65,1,-1,-1,-1
23,9,720,421,208,182,1,-1,-1,-1
23,11,1090,157,135,102,1,-1,-1,-1
23,12,1084,9,59,16,1,-1,-1,-1
23,13,1122,352,138,122,1,-1,-1,-1
23,43,920,94,16,52,1,-1,-1,-1
23,44,1185,155,24,63,1,-1,-1,-1
23,46,61,270,120,97,1,-1,-1,-1
23,47,1119,55,100,72,1,-1,-1,-1
23,48,1219,13,74,25,1,-1,-1,-1
23,51,925,163,138,121,1,-1,-1,-1
24,2,495,31,112,59,1,-1,-1,-1
24,3,564,16,72,31,1,-1,-1,-1
24,4,844,16,98,31,1,-1,-1,-1
24,5,931,29,99,56,1,-1,-1,-1
24,6,112,58,83,58,1,-1,-1,-1
24,7,400,172,150,81,1,-1,-1,-1
24,8,252,699,140,40,1,-1,-1,-1
24,9,695,438,213,185,1,-1,-1,-1
24,11,1077,166,136,103,1,-1,-1,-1
24,12,1084,9,59,16,1,-1,-1,-1
24,13,1143,329,132,115,1,-1,-1,-1
24,43,920,94,16,52,1,-1,-1,-1
24,44,1185,155,24,63,1,-1,-1,-1
24,46,61,270,120,97,1,-1,-1,-1
24,47,1115,58,104,74,1,-1,-1,-1
24,48,1214,14,68,28,1,-1,-1,-1
24,51,916,168,140,122,1,-1,-1,-1
25,2,495,31,112,59,1,-1,-1,-1
25,3,564,16,72,31,1,-1,-1,-1
25,4,844,16,98,31,1,-1,-1,-1
25,5,931,29,99,56,1,-1,-1,-1
25,6,105,55,84,57,1,-1,-1,-1
25,7,388,169,145,81,1,-1,-1,-1
25,9,667,458,219,191,1,-1,-1,-1
25,11,1065,175,143,108,1,-1,-1,-1
25,12,1084,9,59,16,1,-1,-1,-1
25,13,1164,310,125,111,1,-1,-1,-1
25,43,920,94,16,52,1,-1,-1,-1
25,44,1185,156,23,61,1,-1,-1,-1
25,46,61,270,120,97,1,-1,-1,-1
25,47,1108,61,104,74,1,-1,-1,-1
25,48,1212,16,75,31,1,-1,-1,-1
25,51,908,174,140,126,1,-1,-1,-1
26,2,495,31,112,59,1,-1,-1,-1
26,3,564,16,72,31,1,-1,-1,-1
26,4,844,16,98,31,1,-1,-1,-1
26,5,931,29,99,56,1,-1,-1,-1
26,6,98,51,80,58,1,-1,-1,-1
26,7,376,166,145,79,1,-1,-1,-1
26,9,640,478,224,198,1,-1,-1,-1
26,11,1051,185,144,110,1,-1,-1,-1
26,12,1084,9,59,16,1,-1,-1,-1
26,13,1184,291,121,106,1,-1,-1,-1
26,43,920,94,16,52,1,-1,-1,-1
26,44,1185,156,23,61,1,-1,-1,-1
26,46,61,270,120,97,1,-1,-1,-1
26,47,1104,64,101,75,1,-1,-1,-1
26,48,1208,18,76,33,1,-1,-1,-1
26,51,900,179,141,124,1,-1,-1,-1
27,2,495,31,112,59,1,-1,-1,-1
27,3,564,16,72,31,1,-1,-1,-1
27,4,844,16,98,31,1,-1,-1,-1
27,5,931,29,99,56,1,-1,-1,-1
27,6,96,49,81,51,1,-1,-1,-1
27,7,363,163,140,78,1,-1,-1,-1
27,9,611,497,231,200,1,-1,-1,-1
27,11,1039,194,148,112,1,-1,-1,-1
27,12,1084,9,59,16,1,-1,-1,-1
27,13,1202,274,118,102,1,-1,-1,-1
27,43,920,95,16,55,1,-1,-1,-1
27,44,1185,156,23,61,1,-1,-1,-1
27,46,61,270,120,97,1,-1,-1,-1
27,47,1096,67,99,75,1,-1,-1,-1
27,48,1205,20,79,39,1,-1,-1,-1
27,51,889,184,144,127,1,-1,-1,-1
28,2,495,31,112,59,1,-1,-1,-1
28,3,564,16,72,31,1,-1,-1,-1
28,4,844,16,98,31,1,-1,-1,-1
28,5,931,29,99,56,1,-1,-1,-1
28,6,88,49,80,49,1,-1,-1,-1
28,7,351,160,140,78,1,-1,-1,-1
28,9,581,518,236,207,1,-1,-1,-1
28,11,1024,204,152,115,1,-1,-1,-1
28,12,1084,9,59,16,1,-1,-1,-1
28,13,1219,256,112,97,1,-1,-1,-1
28,43,920,97,16,58,1,-1,-1,-1
28,44,1185,156,23,61,1,-1,-1,-1
28,46,61,270,120,97,1,-1,-1,-1
28,47,1094,71,101,75,1,-1,-1,-1
28,48,1202,21,76,40,1,-1,-1,-1
28,51,880,190,145,128,1,-1,-1,-1
29,2,495,31,112,59,1,-1,-1,-1
29,3,564,16,72,31,1,-1,-1,-1
29,4,844,16,98,31,1,-1,-1,-1
29,5,931,29,99,56,1,-1,-1,-1
29,6,83,42,76,52,1,-1,-1,-1
29,7,340,157,136,79,1,-1,-1,-1
29,9,550,541,240,214,1,-1,-1,-1
29,11,1009,214,156,120,1,-1,-1,-1
29,12,1084,9,59,16,1,-1,-1,-1
29,13,1230,240,99,93,1,-1,-1,-1
29,43,920,97,16,58,1,-1,-1,-1
29,44,1185,156,23,61,1,-1,-1,-1
29,46,61,270,120,97,1,-1,-1,-1
29,47,1088,75,108,76,1,-1,-1,-1
29,48,1200,21,81,40,1,-1,-1,-1
29,51,870,195,148,130,1,-1,-1,-1
30,2,495,31,112,59,1,-1,-1,-1
30,3,564,16,72,31,1,-1,-1,-1
30,4,844,16,98,31,1,-1,-1,-1
30,5,931,29,99,56,1,-1,-1,-1
30,6,77,39,76,52,1,-1,-1,-1
30,7,328,154,132,78,1,-1,-1,-1
30,9,517,562,248,216,1,-1,-1,-1
30,11,994,225,159,122,1,-1,-1,-1
30,12,1084,9,59,16,1,-1,-1,-1
30,13,1239,225,80,90,1,-1,-1,-1
30,43,921,97,15,59,1,-1,-1,-1
30,44,1185,157,23,59,1,-1,-1,-1
30,46,61,270,120,97,1,-1,-1,-1
30,47,1083,76,107,76,1,-1,-1,-1
30,48,1187,23,64,45,1,-1,-1,-1
30,51,859,202,150,131,1,-1,-1,-1
31,2,495,31,112,59,1,-1,-1,-1
31,3,564,16,72,31,1,-1,-1,-1
31,4,844,16,98,31,1,-1,-1,-1
31,5,931,29,99,56,1,-1,-1,-1
31,6,68,36,74,57,1,-1,-1,-1
31,7,318,150,128,78,1,-1,-1,-1
31,9,485,585,252,220,1,-1,-1,-1
31,11,979,236,163,127,1,-1,-1,-1
31,12,1084,9,59,16,1,-1,-1,-1
31,13,1247,209,64,84,1,-1,-1,-1
31,14,931,692,152,55,1,-1,-1,-1
31,43,921,97,15,58,1,-1,-1,-1
31,44,1185,157,22,61,1,-1,-1,-1
31,46,61,270,120,97,1,-1,-1,-1
31,47,1077,81,107,79,1,-1,-1,-1
31,48,1184,23,68,45,1,-1,-1,-1
31,51,847,210,152,133,1,-1,-1,-1
32,2,495,31,112,59,1,-1,-1,-1
32,3,564,16,72,31,1,-1,-1,-1
32,4,844,16,98,31,1,-1,-1,-1
32,5,931,29,99,56,1,-1,-1,-1
32,6,60,33,62,57,1,-1,-1,-1
32,7,306,147,124,76,1,-1,-1,-1
32,9,450,608,255,222,1,-1,-1,-1
32,11,964,247,168,129,1,-1,-1,-1
32,12,1084,9,59,16,1,-1,-1,-1
32,13,1255,192,48,76,1,-1,-1,-1
32,14,947,673,184,93,1,-1,-1,-1
32,43,921,97,15,58,1,-1,-1,-1
32,44,1185,157,22,61,1,-1,-1,-1
32,46,61,270,120,97,1,-1,-1,-1
32,47,1072,83,108,79,1,-1,-1,-1
32,48,1182,24,71,48,1,-1,-1,-1
32,51,836,217,155,138,1,-1,-1,-1
33,2,495,31,112,59,1,-1,-1,-1
33,3,564,16,72,31,1,-1,-1,-1
33,4,844,16,98,31,1,-1,-1,-1
33,5,931,29,99,56,1,-1,-1,-1
33,6,51,31,56,57,1,-1,-1,-1
33,7,296,144,124,76,1,-1,-1,-1
33,9,415,619,260,200,1,-1,-1,-1
33,11,947,259,171,132,1,-1,-1,-1
33,12,1084,9,59,16,1,-1,-1,-1
33,13,1263,178,32,72,1,-1,-1,-1
33,14,971,655,204,128,1,-1,-1,-1
33,43,921,97,15,58,1,-1,-1,-1
33,44,1184,157,24,61,1,-1,-1,-1
33,46,61,270,120,97,1,-1,-1,-1
33,47,1067,85,108,76,1,-1,-1,-1
33,48,1180,25,75,49,1,-1,-1,-1
33,51,824,223,156,139,1,-1,-1,-1
34,2,495,31,112,59,1,-1,-1,-1
34,3,564,16,72,31,1,-1,-1,-1
34,4,844,16,98,31,1,-1,-1,-1
34,5,931,29,99,56,1,-1,-1,-1
34,6,49,29,59,56,1,-1,-1,-1
34,7,284,139,120,76,1,-1,-1,-1
34,9,379,631,264,176,1,-1,-1,-1
34,11,929,272,175,139,1,-1,-1,-1
34,12,1084,9,59,16,1,-1,-1,-1
34,14,1005,639,199,162,1,-1,-1,-1
34,43,921,97,15,58,1,-1,-1,-1
34,44,1180,159,28,63,1,-1,-1,-1
34,46,61,270,120,97,1,-1,-1,-1
34,47,1062,86,110,69,1,-1,-1,-1
34,48,1177,29,80,56,1,-1,-1,-1
34,51,812,231,159,142,1,-1,-1,-1
35,2,495,31,112,59,1,-1,-1,-1
35,3,564,16,72,31,1,-1,-1,-1
35,4,844,16,98,31,1,-1,-1,-1
35,5,931,29,99,56,1,-1,-1,-1
35,6,47,24,63,48,1,-1,-1,-1
35,7,276,136,118,75,1,-1,-1,-1
35,9,341,643,271,154,1,-1,-1,-1
35,11,912,285,179,145,1,-1,-1,-1
35,12,1084,9,59,16,1,-1,-1,-1
35,14,1039,616,191,181,1,-1,-1,-1
35,43,921,97,15,58,1,-1,-1,-1
35,44,1180,159,28,63,1,-1,-1,-1
35,46,61,270,120,97,1,-1,-1,-1
35,47,1055,93,112,81,1,-1,-1,-1
35,48,1176,29,84,56,1,-1,-1,-1
35,51,800,239,161,145,1,-1,-1,-1
36,2,495,31,112,59,1,-1,-1,-1
36,3,564,16,72,31,1,-1,-1,-1
36,4,844,16,98,31,1,-1,-1,-1
36,5,931,29,99,56,1,-1,-1,-1
36,6,45,24,62,47,1,-1,-1,-1
36,7,266,132,116,73,1,-1,-1,-1
36,9,317,655,244,129,1,-1,-1,-1
36,11,894,298,184,148,1,-1,-1,-1
36,12,1084,9,59,16,1,-1,-1,-1
36,14,1070,581,180,174,1,-1,-1,-1
36,43,921,97,15,58,1,-1,-1,-1
36,44,1178,159,31,63,1,-1,-1,-1
36,46,61,270,120,97,1,-1,-1,-1
36,47,1048,96,114,83,1,-1,-1,-1
36,48,1172,31,85,61,1,-1,-1,-1
36,51,785,247,164,147,1,-1,-1,-1
37,2,495,31,112,59,1,-1,-1,-1
37,3,564,16,72,31,1,-1,-1,-1
37,4,844,16,98,31,1,-1,-1,-1
37,5,931,29,99,56,1,-1,-1,-1
37,6,41,22,68,42,1,-1,-1,-1
37,7,256,129,112,74,1,-1,-1,-1
37,9,291,667,216,104,1,-1,-1,-1
37,11,876,310,190,151,1,-1,-1,-1
37,12,1084,9,59,16,1,-1,-1,-1
37,14,1100,550,172,166,1,-1,-1,-1
37,43,921,97,15,58,1,-1,-1,-1
37,44,1177,159,30,63,1,-1,-1,-1
37,46,61,270,120,97,1,-1,-1,-1
37,47,1043,100,115,82,1,-1,-1,-1
37,48,1167,32,92,64,1,-1,-1,-1
37,51,772,255,167,147,1,-1,-1,-1
